phi,ratio,theta,sigma_s,k_star,seed,horizon,stopped_at,copies_per_genome,silenced_fraction,outcome,extinct,saturated,entries_per_genome,max_genomes_with_repertoire,saw_nonzero_entry,hash,stopped_at_600,copies_per_genome_600,silenced_fraction_600,outcome_600,extinct_600,saturated_600,entries_per_genome_600,max_genomes_with_repertoire_600,saw_nonzero_entry_600,hash_600,saturation_generation,extinction_generation,captures,mean_displacement,mean_abs_s,max_abs_entry
0.064,3.33,0.1,0.03,11,3007,1800,297,1686.25,0.24481937237459847,RUNAWAY,0,1,49.45666666666666,300,1,35ef8a7f,297,1686.25,0.24481937237459847,RUNAWAY,0,1,49.45666666666666,300,1,35ef8a7f,297,NA,10117,0.09059326963273155,1.4155198380114293,3.563150848851
0.064,3.33,0.1,0.03,11,3008,1800,287,1557.28,0.2983021678824617,RUNAWAY,0,1,54.00333333333333,300,1,45cbb5fe,287,1557.28,0.2983021678824617,RUNAWAY,0,1,54.00333333333333,300,1,45cbb5fe,287,NA,10722,0.09435754125683349,1.4743365821380263,4.032745503293934
0.064,3.33,0.1,0.03,11,3009,1800,275,1653.4633333333334,0.11996234167071541,RUNAWAY,0,1,47.02,300,1,e3bfb513,275,1653.4633333333334,0.11996234167071541,RUNAWAY,0,1,47.02,300,1,e3bfb513,275,NA,10158,0.08465958290337271,1.3228059828651932,3.7337813293409345
0.064,3.33,0.1,0.03,11,3010,1800,317,1712.87,0.09056923954143241,RUNAWAY,0,1,52.03333333333333,300,1,d9b25662,317,1712.87,0.09056923954143241,RUNAWAY,0,1,52.03333333333333,300,1,d9b25662,317,NA,10697,0.09212276519969402,1.4394182062452228,4.241899655727634
0.125,3.33,0.1,0.03,11,3001,1800,172,1512.8866666666668,0.6307037760043713,RUNAWAY,0,1,26,300,1,402a848e,172,1512.8866666666668,0.6307037760043713,RUNAWAY,0,1,26,300,1,402a848e,172,NA,5650,0.09833151316411744,0.7866521053129397,1.8428500853102017
0.125,3.33,0.1,0.03,11,3002,1800,200,1542.7866666666666,0.2779386218876665,RUNAWAY,0,1,27.996666666666666,300,1,aca46f1f,200,1542.7866666666666,0.2779386218876665,RUNAWAY,0,1,27.996666666666666,300,1,aca46f1f,200,NA,5602,0.0972920701269842,0.7783365610158732,1.8608605955417779
0.125,3.33,0.1,0.03,11,3003,1800,195,1898.6766666666667,0.11058579396527055,RUNAWAY,0,1,27.003333333333334,300,1,d95d5eb0,195,1898.6766666666667,0.11058579396527055,RUNAWAY,0,1,27.003333333333334,300,1,d95d5eb0,195,NA,5789,0.10459659528421583,0.8367727622737268,1.941232277494142
0.125,3.33,0.1,0.03,11,3004,1800,175,1559.7,0.2177619627706183,RUNAWAY,0,1,28,300,1,4f9cdbac,175,1559.7,0.2177619627706183,RUNAWAY,0,1,28,300,1,4f9cdbac,175,NA,5576,0.101183338604056,0.8094667088324475,1.9724748090690576
0.125,3.33,0.1,0.03,11,3005,1800,177,1559.6633333333334,0.15720272964891996,RUNAWAY,0,1,26,300,1,c8c8b687,177,1559.6633333333334,0.15720272964891996,RUNAWAY,0,1,26,300,1,c8c8b687,177,NA,5306,0.0922610116956469,0.7380880935651752,2.092178117087658
0.125,3.33,0.1,0.03,11,3006,1800,195,1554.7666666666667,0.15429753660785112,RUNAWAY,0,1,30,300,1,ba0fd169,195,1554.7666666666667,0.15429753660785112,RUNAWAY,0,1,30,300,1,ba0fd169,195,NA,5510,0.10243504346497885,0.8194803477198308,2.1644106296018326
0.125,3.33,0.1,0.03,11,3007,1800,188,1788.9766666666667,0.17651990989262017,RUNAWAY,0,1,28.036666666666665,300,1,fb611ec4,188,1788.9766666666667,0.17651990989262017,RUNAWAY,0,1,28.036666666666665,300,1,fb611ec4,188,NA,5332,0.10022700645665017,0.8018160516532014,2.1381703496224866
0.125,3.33,0.1,0.03,11,3008,1800,196,1616.9866666666667,0.23544824117288124,RUNAWAY,0,1,27.063333333333333,300,1,2bb503ef,196,1616.9866666666667,0.23544824117288124,RUNAWAY,0,1,27.063333333333333,300,1,2bb503ef,196,NA,5823,0.1072876936898118,0.8583015495184944,2.2550692077965695
0.125,3.33,0.1,0.03,11,3009,1800,185,1504.27,0.17508603287087202,RUNAWAY,0,1,26.56,300,1,5b258aed,185,1504.27,0.17508603287087202,RUNAWAY,0,1,26.56,300,1,5b258aed,185,NA,5340,0.0937397687259393,0.7499181498075145,2.017960779906356
0.125,3.33,0.1,0.03,11,3010,1800,199,1837.9733333333334,0.13453042481573907,RUNAWAY,0,1,25.07,300,1,2502a21d,199,1837.9733333333334,0.13453042481573907,RUNAWAY,0,1,25.07,300,1,2502a21d,199,NA,5170,0.0918318574815946,0.7346548598527567,1.815266582135015
0,5.00,0.1,0.02,25,3001,1800,1800,190.78,0.9541181815005066,CONTROLLED,0,0,314.67333333333335,300,1,b5bdffa3,600,204.81333333333333,0.9531768765054358,CONTROLLED,0,0,74.65333333333334,300,1,e11e7899,NA,NA,90919,0,10.745905019052433,22.52657789317723
0,5.00,0.1,0.02,25,3002,1800,1800,183.51,0.9444535266016384,CONTROLLED,0,0,312.4266666666667,300,1,b2c90335,600,209.25333333333333,0.9338600739135976,CONTROLLED,0,0,70.49666666666667,300,1,f58a9467,NA,NA,90149,0,10.682007666786467,22.912530556163624
0,5.00,0.1,0.02,25,3003,1800,1800,118.66666666666667,0.965814606741573,CONTROLLED,0,0,164.46,300,1,0a21f4fb,600,127.61,0.9427422093357365,CONTROLLED,0,0,46.45333333333333,300,1,ee0a1fd7,NA,NA,48277,0,11.106344297720147,22.396267577114415
0,5.00,0.1,0.02,25,3004,1800,1800,205.50333333333333,0.9494087687142139,CONTROLLED,0,0,309.7266666666667,300,1,e86250f8,600,179.27333333333334,0.9572161689784686,CONTROLLED,0,0,78.29666666666667,300,1,2a1520a2,NA,NA,90017,0,10.63285125818076,22.709896796598436
0,5.00,0.1,0.02,25,3005,1800,1800,204.44,0.94239548685841,CONTROLLED,0,0,319.58666666666664,300,1,443fe953,600,194.84,0.9498391842879628,CONTROLLED,0,0,86.36333333333333,300,1,f019f94b,NA,NA,93122,0,10.934456253640489,22.566084340704357
0,5.00,0.1,0.02,25,3006,1800,1800,209.57333333333332,0.9533178521440386,CONTROLLED,0,0,318.9,300,1,2887881a,600,202.77666666666667,0.9656765242549274,CONTROLLED,0,0,85.61666666666666,300,1,5b0f492e,NA,NA,94257,0,11.162957571261417,23.073170735314992
0,5.00,0.1,0.02,25,3007,1800,1800,192.57,0.9569507192189853,CONTROLLED,0,0,310.01,300,1,1c9df93f,600,195.55333333333334,0.9561074557665428,CONTROLLED,0,0,76.71,300,1,eb86ed4c,NA,NA,90536,0,10.648466837502,22.59689354997862
0,5.00,0.1,0.02,25,3008,1800,1800,198.26666666666668,0.9524714189643577,CONTROLLED,0,0,322.54333333333335,300,1,e8488862,600,208.83,0.9562642659898801,CONTROLLED,0,0,92.07666666666667,300,1,9d5684c7,NA,NA,93283,0,11.055575814753608,23.506251344130394
0,5.00,0.1,0.02,25,3009,1800,1800,186.92333333333335,0.9646735738359755,CONTROLLED,0,0,305.99333333333334,300,1,f6b77a40,600,197.70666666666668,0.9547140544915026,CONTROLLED,0,0,72.45,300,1,8230f0e7,NA,NA,88687,0,10.459358343825716,22.200601992560074
0,5.00,0.1,0.02,25,3010,1800,1800,187.33666666666667,0.9519581502108504,CONTROLLED,0,0,307.3933333333333,300,1,c47e99c8,600,195.41,0.9477849990618017,CONTROLLED,0,0,74.40666666666667,300,1,cc9a7933,NA,NA,89884,0,10.525241026600892,21.448194976535678
0.001,5.00,0.1,0.02,25,3001,1800,1800,230.40666666666667,0.9454876884349411,CONTROLLED,0,0,335.97333333333336,300,1,2d742ab1,600,204.39666666666668,0.9416983316753371,CONTROLLED,0,0,87.64333333333333,300,1,9d5d9cda,NA,NA,95786,0.011269017698182058,11.269017698182477,22.768015847040576
0.001,5.00,0.1,0.02,25,3002,1800,1800,249.34333333333333,0.9459781024825208,CONTROLLED,0,0,339.48333333333335,300,1,bd77c84e,600,216.62333333333333,0.9428808838690815,CONTROLLED,0,0,94.35,300,1,0756df4a,NA,NA,98203,0.011391886803250097,11.391886803250209,23.40710302867448
0.001,5.00,0.1,0.02,25,3003,1800,1800,234.43,0.9519686047007635,CONTROLLED,0,0,339.91,300,1,ec9a8c1b,600,200.15333333333334,0.945275288945142,CONTROLLED,0,0,97.55333333333333,300,1,e2587c96,NA,NA,98880,0.011613708426032798,11.613708426032684,23.352533683185158
0.001,5.00,0.1,0.02,25,3004,1800,1800,233.54666666666665,0.9350308289563828,CONTROLLED,0,0,336.1433333333333,300,1,926520ff,600,204.34,0.9590225441258033,CONTROLLED,0,0,87.25333333333333,300,1,5747f2b5,NA,NA,96780,0.011230032538653484,11.23003253865332,22.89474686661657
0.001,5.00,0.1,0.02,25,3005,1800,1800,235.15333333333334,0.9470416465852068,CONTROLLED,0,0,335.3833333333333,300,1,cdb6adf8,600,205.87333333333333,0.9607363751173861,CONTROLLED,0,0,95.63666666666667,300,1,1fb9883a,NA,NA,97178,0.011350424946110663,11.350424946110403,22.977082068195312
0.001,5.00,0.1,0.02,25,3006,1800,1800,240.29666666666665,0.939200155363509,CONTROLLED,0,0,329.6333333333333,300,1,6e32b44e,600,200.03,0.9644886600343282,CONTROLLED,0,0,82.50333333333333,300,1,dc28ea79,NA,NA,96159,0.011150180228076572,11.150180228076373,22.69051529135564
0.001,5.00,0.1,0.02,25,3007,1800,1800,248.54,0.9423432847831335,CONTROLLED,0,0,318.04333333333335,300,1,aaeb73bb,600,214.53666666666666,0.9514302139494414,CONTROLLED,0,0,72.41,300,1,45c08ac5,NA,NA,90869,0.010686109523361818,10.686109523361692,22.690856325611065
0.001,5.00,0.1,0.02,25,3008,1800,1800,240.85,0.9514220469171684,CONTROLLED,0,0,345.61333333333334,300,1,2a086856,600,211.63333333333333,0.960529217199559,CONTROLLED,0,0,96.59666666666666,300,1,94d54c57,NA,NA,99087,0.011584962362874563,11.584962362874549,23.329805378022026
0.001,5.00,0.1,0.02,25,3009,1800,1800,255.52,0.9316687539135879,CONTROLLED,0,0,329.25666666666666,300,1,349d5f3e,600,199.56666666666666,0.9566894939034575,CONTROLLED,0,0,82.99333333333334,300,1,d28bc48d,NA,NA,93940,0.011022208902025953,11.022208902025955,22.500579691511714
0.001,5.00,0.1,0.02,25,3010,1800,1800,227.92333333333335,0.9593138043494157,CONTROLLED,0,0,304.14666666666665,300,1,ef80d61c,600,159.97333333333333,0.9527421236872812,CONTROLLED,0,0,65.07666666666667,300,1,33926312,NA,NA,88348,0.010411892344487748,10.41189234448776,22.35745683739085
0.002,5.00,0.1,0.02,25,3001,1800,1800,324.24666666666667,0.936622324567716,CONTROLLED,0,0,355.87333333333333,300,1,863444dc,600,231.30666666666667,0.9585543002075168,CONTROLLED,0,0,101.47666666666667,300,1,d020c3d1,NA,NA,101247,0.02359028995708278,11.795144978541355,23.964289017792513
0.002,5.00,0.1,0.02,25,3002,1800,1800,319.62333333333333,0.9075057098459646,CONTROLLED,0,0,339.1333333333333,300,1,af9c9079,600,227.56,0.9490244331165407,CONTROLLED,0,0,87.38333333333334,300,1,9d71f833,NA,NA,95892,0.022628120950425205,11.314060475212521,22.697588072370962
0.002,5.00,0.1,0.02,25,3003,1800,1800,300.93666666666667,0.9175241745217709,CONTROLLED,0,0,336.2,300,1,a9bdd237,600,215.56666666666666,0.9492500386578011,CONTROLLED,0,0,82.14,300,1,cf6467cb,NA,NA,95468,0.022412707854086493,11.20635392704346,23.385210262084268
0.002,5.00,0.1,0.02,25,3004,1800,1800,308.82666666666665,0.9308565754252656,CONTROLLED,0,0,335.59,300,1,07a705e7,600,214.92666666666668,0.9459815751108905,CONTROLLED,0,0,84.56333333333333,300,1,83f1461c,NA,NA,95417,0.0222858999868107,11.142949993405553,22.6035794729632
0.002,5.00,0.1,0.02,25,3005,1800,1800,225.40666666666667,0.9477832658010706,CONTROLLED,0,0,171.51333333333332,300,1,f975d26a,600,142.57333333333332,0.9555784157860282,CONTROLLED,0,0,43.05,300,1,dc8082ba,NA,NA,49961,0.021644473783816454,10.822236891908132,22.350042539238306
0.002,5.00,0.1,0.02,25,3006,1800,1800,296.6,0.921184535850753,CONTROLLED,0,0,316.8933333333333,300,1,4d59019f,600,205.17666666666668,0.9385082774194596,CONTROLLED,0,0,67.21,300,1,9c2f1ce6,NA,NA,90715,0.0213622632890937,10.681131644547081,22.50968578457965
0.002,5.00,0.1,0.02,25,3007,1800,1800,328.56666666666666,0.9193060768996653,CONTROLLED,0,0,350.04,300,1,6c929d40,600,244.61,0.9469086845727211,CONTROLLED,0,0,94.16666666666667,300,1,44218c1c,NA,NA,97871,0.022901706027215987,11.45085301360805,23.139133865805288
0.002,5.00,0.1,0.02,25,3008,1800,1800,324.5733333333333,0.937579591669063,CONTROLLED,0,0,352.0133333333333,300,1,66e573da,600,221.82666666666665,0.9559415760052894,CONTROLLED,0,0,96.12333333333333,300,1,d5039645,NA,NA,99582,0.023186529982920895,11.593264991460279,23.765536675792475
0.002,5.00,0.1,0.02,25,3009,1800,1800,296.7133333333333,0.9081268115127957,CONTROLLED,0,0,330.3333333333333,300,1,be88ed74,600,218.90333333333334,0.9514245252851334,CONTROLLED,0,0,80.4,300,1,8967ba66,NA,NA,95134,0.022156532159285012,11.078266079642571,22.390532585863852
0.002,5.00,0.1,0.02,25,3010,1800,1800,320.7633333333333,0.9232975506344241,CONTROLLED,0,0,339.88666666666666,300,1,00121e1f,600,225.28333333333333,0.9430346970481616,CONTROLLED,0,0,89.1,300,1,77d1649c,NA,NA,97132,0.02262140542079112,11.310702710395656,22.954287225818945
0.004,5.00,0.1,0.02,25,3001,1800,1800,420.75,0.8696454743513568,CONTROLLED,0,0,349.39666666666665,300,1,bce231ad,600,240.79333333333332,0.9489188515739638,CONTROLLED,0,0,83.63666666666667,300,1,b8f9efc9,NA,NA,88717,0.04278447571344705,10.696118928361686,23.02687878317038
0.004,5.00,0.1,0.02,25,3002,1800,1800,452.29333333333335,0.8211042980956311,CONTROLLED,0,0,352.89,300,1,afba22de,600,249.61666666666667,0.9232556586766375,CONTROLLED,0,0,89.36,300,1,ec62003d,NA,NA,90695,0.04374526195960133,10.93631548990033,23.66471238020166
0.004,5.00,0.1,0.02,25,3003,1800,1800,431.73,0.8684594538253075,CONTROLLED,0,0,352.86,300,1,c4b1c5e2,600,250.43,0.932263174007374,CONTROLLED,0,0,91.08666666666667,300,1,8aece3b7,NA,NA,90110,0.043219816969037476,10.804954242259306,23.18476026717077
0.004,5.00,0.1,0.02,25,3004,1800,1800,339.4766666666667,0.9388961440648842,CONTROLLED,0,0,185.73,300,1,8c6cae9a,600,165.54333333333332,0.9449288202484747,CONTROLLED,0,0,45.87,300,1,4dd21618,NA,NA,47689,0.04462304022474021,11.155760056185017,23.505719107646595
0.004,5.00,0.1,0.02,25,3005,1800,1800,413.14666666666665,0.8229523010391789,CONTROLLED,0,0,349.21,300,1,05e84c8e,600,250.62333333333333,0.9387527099099578,CONTROLLED,0,0,85.83666666666667,300,1,838a1b1f,NA,NA,89278,0.042959499820914224,10.739874955228547,22.87218844576153
0.004,5.00,0.1,0.02,25,3006,1800,1800,388.14,0.8540560965974476,CONTROLLED,0,0,355.3833333333333,300,1,c38f072f,600,248.73333333333332,0.9249798981506299,CONTROLLED,0,0,92.81,300,1,71cf3896,NA,NA,90224,0.0437228414158766,10.930710353969255,23.74528245054076
0.004,5.00,0.1,0.02,25,3007,1800,1800,430.17333333333335,0.8460078108049468,CONTROLLED,0,0,357.48,300,1,d9f01d27,600,249.93333333333334,0.9565884235796213,CONTROLLED,0,0,88.21,300,1,9e214ed1,NA,NA,89753,0.04316623981008117,10.791559952520283,23.859269526007893
0.004,5.00,0.1,0.02,25,3008,1800,1800,430.10333333333335,0.8355898970014958,CONTROLLED,0,0,368.05333333333334,300,1,9f851f62,600,259.1566666666667,0.9416440505742987,CONTROLLED,0,0,102.49,300,1,486a0b14,NA,NA,92417,0.04475032582284768,11.187581455711818,24.50939635706205
0.004,5.00,0.1,0.02,25,3009,1800,1800,297.91333333333336,0.8712824758878421,CONTROLLED,0,0,359.97,300,1,5ab1178e,600,248.54333333333332,0.9540388664619182,CONTROLLED,0,0,93.03666666666666,300,1,ce40ea66,NA,NA,90540,0.04359757643632752,10.899394109081978,23.7954744336429
0.004,5.00,0.1,0.02,25,3010,1800,1800,426.6433333333333,0.8529060182978757,CONTROLLED,0,0,364.98,300,1,4fb68977,600,235.72,0.9446801289665705,CONTROLLED,0,0,97.63666666666667,300,1,d0e905e7,NA,NA,91034,0.04434900901237734,11.087252253094212,23.55538656133699
0.008,5.00,0.1,0.02,25,3001,1800,1685,1559.3733333333332,0.13751891785589082,RUNAWAY,0,1,326.05333333333334,300,1,43d4c606,600,327.62,0.904808416254604,CONTROLLED,0,0,99.14,300,1,fe80ed06,1685,NA,58811,0.06135396174998743,7.669245218748429,22.64277818633368
0.008,5.00,0.1,0.02,25,3002,1800,1699,1829.5,0.15854787282499772,RUNAWAY,0,1,320,300,1,cf62a55c,600,328.66333333333336,0.9115609691781864,CONTROLLED,0,0,99.7,300,1,cbc19557,1699,NA,58401,0.06007792417847601,7.509740522309578,22.31756195539607
0.008,5.00,0.1,0.02,25,3003,1800,1587,1804.2733333333333,0.13359579664574103,RUNAWAY,0,1,314.0133333333333,300,1,ea9553d6,600,314.13666666666666,0.9163103107989092,CONTROLLED,0,0,95.34,300,1,71d2a987,1587,NA,59043,0.061133375943245936,7.641671992905758,20.790921877149763
0.008,5.00,0.1,0.02,25,3004,1800,1778,1507.6366666666668,0.11826235764142996,RUNAWAY,0,1,340.02,300,1,17950165,600,317.7,0.9014583989088238,CONTROLLED,0,0,99.13333333333334,300,1,0059eea5,1778,NA,59315,0.06335941591390751,7.919926989238309,23.60879560527977
0.008,5.00,0.1,0.02,25,3005,1800,1785,1666.9533333333334,0.1326391860599977,RUNAWAY,0,1,193,300,1,c6798ce1,600,231.96666666666667,0.945796809886478,CONTROLLED,0,0,48.53,300,1,8813bac8,1785,NA,30844,0.06373186579682612,7.966483224603184,24.236546792116414
0.008,5.00,0.1,0.02,25,3006,1800,1772,1815.2633333333333,0.09857522967282983,RUNAWAY,0,1,341,300,1,2763fb35,600,320.93666666666667,0.9038958880776061,CONTROLLED,0,0,93.22,300,1,87774503,1772,NA,59061,0.06358784202838758,7.948480253548445,22.826702878215208
0.008,5.00,0.1,0.02,25,3007,1800,1693,1624.3033333333333,0.29341399697511344,RUNAWAY,0,1,333.04,300,1,be9156f7,600,307.04333333333335,0.8950962404872277,CONTROLLED,0,0,93.77333333333333,300,1,13e13804,1693,NA,60999,0.06389828563854778,7.987285704818569,22.201337204424217
0.008,5.00,0.1,0.02,25,3008,1800,1650,1545.9833333333333,0.2580471975765155,RUNAWAY,0,1,326.55333333333334,300,1,a5653577,600,323.8666666666667,0.933161794977357,CONTROLLED,0,0,92.73333333333333,300,1,8d1ff35e,1650,NA,58565,0.06275630582698412,7.844538228372965,21.534207715179623
0.008,5.00,0.1,0.02,25,3009,1800,1702,1600.7566666666667,0.2707573709933011,RUNAWAY,0,1,325.0233333333333,300,1,9a299f8b,600,305.88,0.918976940848263,CONTROLLED,0,0,75.53,300,1,e2a09e6f,1702,NA,59155,0.06182374151455007,7.727967689318693,21.989869559174934
0.008,5.00,0.1,0.02,25,3010,1800,1553,1521.6033333333332,0.11802243685936545,RUNAWAY,0,1,323,300,1,048a675c,600,358,0.9247765363128492,CONTROLLED,0,0,107.01,300,1,907eb2a0,1553,NA,58786,0.06267871752496773,7.834839690620957,20.374632317801506
0.016,5.00,0.1,0.02,25,3001,1800,852,1502.8366666666666,0.2016320247709332,RUNAWAY,0,1,155.03666666666666,300,1,bef67457,600,479.56666666666666,0.8392924167651352,CONTROLLED,0,0,98.6,300,1,404131b0,852,NA,29610,0.06285841656005184,3.9286510350032366,10.887830733417507
0.016,5.00,0.1,0.02,25,3002,1800,849,1718.6233333333332,0.12433013245097335,RUNAWAY,0,1,160.01333333333332,300,1,29af8282,600,451.17,0.8408434366942247,CONTROLLED,0,0,104.00333333333333,300,1,9802c4ad,849,NA,29324,0.06127327654478588,3.8295797840491437,10.93556973364641
0.016,5.00,0.1,0.02,25,3003,1800,945,1559.99,0.45436188693517265,RUNAWAY,0,1,172.01,300,1,2adf9646,600,497.1566666666667,0.7865394543638156,CONTROLLED,0,0,97.16333333333333,300,1,4dd651a0,945,NA,29655,0.06354089565201627,3.9713059782510194,11.049956246061376
0.016,5.00,0.1,0.02,25,3004,1800,990,1685.63,0.259202790648007,RUNAWAY,0,1,154.05,300,1,94002ce6,600,406.8833333333333,0.9047884323925778,CONTROLLED,0,0,71.39333333333333,300,1,2e0e3032,990,NA,29028,0.06092863304402081,3.8080395652512973,11.272137962232513
0.016,5.00,0.1,0.02,25,3005,1800,878,1598.0166666666667,0.22370855539679393,RUNAWAY,0,1,171.00666666666666,300,1,97934ce3,600,527.3333333333334,0.6553286978508217,CONTROLLED,0,0,108.73333333333333,300,1,9a72cdd7,878,NA,30113,0.06306844192533763,3.9417776203336503,10.981626031324454
0.016,5.00,0.1,0.02,25,3006,1800,911,1819.0666666666666,0.1160430257274793,RUNAWAY,0,1,165,300,1,ee2b8496,600,419.7733333333333,0.8838658958803164,CONTROLLED,0,0,96.07333333333334,300,1,1e108bd8,911,NA,29557,0.06499184576147672,4.061990360092295,10.60717021189133
0.016,5.00,0.1,0.02,25,3007,1800,950,1513.01,0.21612106551399748,RUNAWAY,0,1,177,300,1,52a26be9,600,431.58,0.7425737986004912,CONTROLLED,0,0,99.16,300,1,7d4314ad,950,NA,29995,0.06501472970705938,4.063420606691192,11.198066604683651
0.016,5.00,0.1,0.02,25,3008,1800,936,1580.97,0.2585480222057766,RUNAWAY,0,1,170,300,1,c55d7e79,600,437.0233333333333,0.946379674616916,CONTROLLED,0,0,96.97666666666667,300,1,bd10819c,936,NA,29481,0.06422767622593607,4.014229764120996,11.024465699575508
0.016,5.00,0.1,0.02,25,3009,1800,937,1643.2033333333334,0.29740689425735506,RUNAWAY,0,1,168.02333333333334,300,1,fb906295,600,452.38,0.858953387270289,CONTROLLED,0,0,93.42666666666666,300,1,9228752f,937,NA,29872,0.06180321563368361,3.862700977105191,11.37955247536481
0.016,5.00,0.1,0.02,25,3010,1800,911,1669.2666666666667,0.19855225847677624,RUNAWAY,0,1,168.06333333333333,300,1,04dd52e4,600,414.87666666666667,0.7388460827715867,CONTROLLED,0,0,102.08,300,1,bd6e77f2,911,NA,30676,0.06488372714914956,4.055232946821861,11.393992665683024
0.032,5.00,0.1,0.02,25,3001,1800,484,1613.5466666666666,0.13960344086732332,RUNAWAY,0,1,83,300,1,1e4edfa3,484,1613.5466666666666,0.13960344086732332,RUNAWAY,0,1,83,300,1,1e4edfa3,484,NA,15148,0.06211131182733664,1.9409784946042574,5.5148106310618275
0.032,5.00,0.1,0.02,25,3002,1800,505,1501.4933333333333,0.16133271764998403,RUNAWAY,0,1,71.82,300,1,c08bbe3f,505,1501.4933333333333,0.16133271764998403,RUNAWAY,0,1,71.82,300,1,c08bbe3f,505,NA,13394,0.05929508356421189,1.8529713613816094,6.042109569907253
0.032,5.00,0.1,0.02,25,3003,1800,547,1721.4866666666667,0.11160508552685082,RUNAWAY,0,1,81.05333333333333,300,1,01fc9c49,547,1721.4866666666667,0.11160508552685082,RUNAWAY,0,1,81.05333333333333,300,1,01fc9c49,547,NA,14676,0.06172599633152016,1.9289373853600018,5.743328174414462
0.032,5.00,0.1,0.02,25,3004,1800,566,1635.7366666666667,0.097780612608794,RUNAWAY,0,1,83.02666666666667,300,1,4eaa5b3b,566,1635.7366666666667,0.097780612608794,RUNAWAY,0,1,83.02666666666667,300,1,4eaa5b3b,566,NA,14901,0.06366233897572765,1.9894480929914649,5.730814930479974
0.032,5.00,0.1,0.02,25,3005,1800,475,1853.0733333333333,0.08994966919819687,RUNAWAY,0,1,67,300,1,de963a2f,475,1853.0733333333333,0.08994966919819687,RUNAWAY,0,1,67,300,1,de963a2f,475,NA,14247,0.05845383668857083,1.8266823965178551,4.832099253219914
0.032,5.00,0.1,0.02,25,3006,1800,571,1837.26,0.11859326751067713,RUNAWAY,0,1,88,300,1,dc7a1fc9,571,1837.26,0.11859326751067713,RUNAWAY,0,1,88,300,1,dc7a1fc9,571,NA,15466,0.0663719326832377,2.0741228963511738,5.683675482036405
0.032,5.00,0.1,0.02,25,3007,1800,575,1777.7366666666667,0.12950174472784684,RUNAWAY,0,1,90.05,300,1,b93582f0,575,1777.7366666666667,0.12950174472784684,RUNAWAY,0,1,90.05,300,1,b93582f0,575,NA,15528,0.06638942185566793,2.0746694329896216,5.931678285816937
0.032,5.00,0.1,0.02,25,3008,1800,494,1647.65,0.10152641641125239,RUNAWAY,0,1,82.01666666666667,300,1,40114ac0,494,1647.65,0.10152641641125239,RUNAWAY,0,1,82.01666666666667,300,1,40114ac0,494,NA,14420,0.06244614732613035,1.9514421039415588,5.480903169367354
0.032,5.00,0.1,0.02,25,3009,1800,502,1832.46,0.12955808039466074,RUNAWAY,0,1,71,300,1,38ed87ab,502,1832.46,0.12955808039466074,RUNAWAY,0,1,71,300,1,38ed87ab,502,NA,14256,0.059465152851393574,1.8582860266060204,5.6147393881468775
0.032,5.00,0.1,0.02,25,3010,1800,599,1793.65,0.14123528373242644,RUNAWAY,0,1,84.01,300,1,c86e8186,599,1793.65,0.14123528373242644,RUNAWAY,0,1,84.01,300,1,c86e8186,599,NA,15324,0.06291433617092068,1.9660730053412716,5.61283939606211
0.064,5.00,0.1,0.02,25,3001,1800,290,1560.0033333333333,0.1651193053006297,RUNAWAY,0,1,36,300,1,e853b324,290,1560.0033333333333,0.1651193053006297,RUNAWAY,0,1,36,300,1,e853b324,290,NA,7115,0.06199291889655585,0.9686393577586755,2.678570167315458
0.064,5.00,0.1,0.02,25,3002,1800,297,1682.2166666666667,0.1492574281949412,RUNAWAY,0,1,29.023333333333333,300,1,c2b352a4,297,1682.2166666666667,0.1492574281949412,RUNAWAY,0,1,29.023333333333333,300,1,c2b352a4,297,NA,5299,0.05448606225831386,0.8513447227861505,3.033436333203963
0.064,5.00,0.1,0.02,25,3003,1800,311,1674.6066666666666,0.13266597927473517,RUNAWAY,0,1,38,300,1,8f60e090,311,1674.6066666666666,0.13266597927473517,RUNAWAY,0,1,38,300,1,8f60e090,311,NA,7431,0.05982194676706182,0.9347179182353382,2.8616444199100757
0.064,5.00,0.1,0.02,25,3004,1800,362,1622.2866666666666,0.10444722058986698,RUNAWAY,0,1,41,300,1,deef2a47,362,1622.2866666666666,0.10444722058986698,RUNAWAY,0,1,41,300,1,deef2a47,362,NA,7274,0.06226684227989976,0.9729194106234359,2.7818893082849767
0.064,5.00,0.1,0.02,25,3005,1800,317,1762.62,0.1201469025276766,RUNAWAY,0,1,36.04,300,1,74a7d8fa,317,1762.62,0.1201469025276766,RUNAWAY,0,1,36.04,300,1,74a7d8fa,317,NA,7302,0.06403960291656008,1.0006187955712564,2.5814079160901664
0.064,5.00,0.1,0.02,25,3006,1800,356,1624.5,0.1420088232276598,RUNAWAY,0,1,45.03333333333333,300,1,7e5255d6,356,1624.5,0.1420088232276598,RUNAWAY,0,1,45.03333333333333,300,1,7e5255d6,356,NA,7657,0.06767428021091586,1.0574106282955609,2.9369498390059996
0.064,5.00,0.1,0.02,25,3007,1800,338,1597.8633333333332,0.27868048790155187,RUNAWAY,0,1,45,300,1,d116a18e,338,1597.8633333333332,0.27868048790155187,RUNAWAY,0,1,45,300,1,d116a18e,338,NA,7316,0.06919456590934263,1.0811650923334795,2.8640795463787216
