phi,ratio,theta,sigma_s,k_star,seed,horizon,predicted_t_sat,stopped_at,copies_per_genome,silenced_fraction,outcome,extinct,saturated,entries_per_genome,max_genomes_with_repertoire,saw_nonzero_entry,hash,stopped_at_600,copies_per_genome_600,silenced_fraction_600,outcome_600,extinct_600,saturated_600,entries_per_genome_600,max_genomes_with_repertoire_600,saw_nonzero_entry_600,hash_600,stopped_at_1800,copies_per_genome_1800,silenced_fraction_1800,outcome_1800,extinct_1800,saturated_1800,entries_per_genome_1800,max_genomes_with_repertoire_1800,saw_nonzero_entry_1800,hash_1800,saturation_generation,extinction_generation,captures,mean_displacement,mean_abs_s,max_abs_entry
0.125,2.00,0.1,0.05,4,3001,1800,160.8710111210359,179,1779.6333333333334,0.19633632396186482,RUNAWAY,0,1,38.013333333333335,300,1,0dff2df5,179,1779.6333333333334,0.19633632396186482,RUNAWAY,0,1,38.013333333333335,300,1,0dff2df5,179,1779.6333333333334,0.19633632396186482,RUNAWAY,0,1,38.013333333333335,300,1,0dff2df5,179,NA,9399,0.1717410795836807,1.3739286366694456,2.8814172568321745
0.125,2.00,0.1,0.05,4,3002,1800,160.8710111210359,173,1638.9233333333334,0.22576000097625068,RUNAWAY,0,1,34.03,300,1,fb174bde,173,1638.9233333333334,0.22576000097625068,RUNAWAY,0,1,34.03,300,1,fb174bde,173,1638.9233333333334,0.22576000097625068,RUNAWAY,0,1,34.03,300,1,fb174bde,173,NA,8975,0.16848913697968157,1.3479130958374517,2.965060105974128
0.125,2.00,0.1,0.05,4,3003,1800,160.8710111210359,170,1628.5966666666666,0.23107624355528994,RUNAWAY,0,1,37.61333333333334,300,1,fd3d4c5c,170,1628.5966666666666,0.23107624355528994,RUNAWAY,0,1,37.61333333333334,300,1,fd3d4c5c,170,1628.5966666666666,0.23107624355528994,RUNAWAY,0,1,37.61333333333334,300,1,fd3d4c5c,170,NA,8091,0.14952707623600564,1.1962166098880451,2.9857948075392273
0.125,2.00,0.1,0.05,4,3004,1800,160.8710111210359,167,1558.51,0.358506950014223,RUNAWAY,0,1,36.04666666666667,300,1,059874e5,167,1558.51,0.358506950014223,RUNAWAY,0,1,36.04666666666667,300,1,059874e5,167,1558.51,0.358506950014223,RUNAWAY,0,1,36.04666666666667,300,1,059874e5,167,NA,8300,0.15377921753007825,1.2302337402406252,2.8847921777035825
0.125,2.00,0.1,0.05,4,3005,1800,160.8710111210359,174,1676.64,0.1630980214397048,RUNAWAY,0,1,31.01,300,1,7c6d5f66,174,1676.64,0.1630980214397048,RUNAWAY,0,1,31.01,300,1,7c6d5f66,174,1676.64,0.1630980214397048,RUNAWAY,0,1,31.01,300,1,7c6d5f66,174,NA,7124,0.13192354833678024,1.0553883866942428,3.2679260789530016
0.125,2.00,0.1,0.05,4,3006,1800,160.8710111210359,159,1613.4733333333334,0.3357332628160366,RUNAWAY,0,1,39,300,1,e256afa9,159,1613.4733333333334,0.3357332628160366,RUNAWAY,0,1,39,300,1,e256afa9,159,1613.4733333333334,0.3357332628160366,RUNAWAY,0,1,39,300,1,e256afa9,159,NA,8062,0.15370097232721258,1.2296077786177009,3.114575526773761
0.125,2.00,0.1,0.05,4,3007,1800,160.8710111210359,166,1563.6766666666667,0.27959318102847347,RUNAWAY,0,1,37.04666666666667,300,1,bdf37458,166,1563.6766666666667,0.27959318102847347,RUNAWAY,0,1,37.04666666666667,300,1,bdf37458,166,1563.6766666666667,0.27959318102847347,RUNAWAY,0,1,37.04666666666667,300,1,bdf37458,166,NA,9440,0.17158767111224957,1.3727013688979959,2.7644225715886335
0.125,2.00,0.1,0.05,4,3008,1800,160.8710111210359,204,1520.5433333333333,0.5618364488132531,RUNAWAY,0,1,42,300,1,cfef89f9,204,1520.5433333333333,0.5618364488132531,RUNAWAY,0,1,42,300,1,cfef89f9,204,1520.5433333333333,0.5618364488132531,RUNAWAY,0,1,42,300,1,cfef89f9,204,NA,9130,0.16651576499261445,1.3321261199409145,3.1020409139624463
0.125,2.00,0.1,0.05,4,3009,1800,160.8710111210359,182,1678.84,0.2070020569758484,RUNAWAY,0,1,36.00666666666667,300,1,6daf1044,182,1678.84,0.2070020569758484,RUNAWAY,0,1,36.00666666666667,300,1,6daf1044,182,1678.84,0.2070020569758484,RUNAWAY,0,1,36.00666666666667,300,1,6daf1044,182,NA,8296,0.15514745636458824,1.2411796509167066,2.9639032587166882
0.125,2.00,0.1,0.05,4,3010,1800,160.8710111210359,164,1558.6033333333332,0.2070892529850443,RUNAWAY,0,1,34.18333333333333,300,1,ddf3e03b,164,1558.6033333333332,0.2070892529850443,RUNAWAY,0,1,34.18333333333333,300,1,ddf3e03b,164,1558.6033333333332,0.2070892529850443,RUNAWAY,0,1,34.18333333333333,300,1,ddf3e03b,164,NA,7893,0.1479982772314403,1.1839862178515224,2.9556121138791354
0.125,3.33,0.1,0.03,11,3001,1800,179.2101733705471,172,1512.8866666666668,0.6307037760043713,RUNAWAY,0,1,26,300,1,402a848e,172,1512.8866666666668,0.6307037760043713,RUNAWAY,0,1,26,300,1,402a848e,172,1512.8866666666668,0.6307037760043713,RUNAWAY,0,1,26,300,1,402a848e,172,NA,5650,0.09833151316411744,0.7866521053129397,1.8428500853102017
0.125,3.33,0.1,0.03,11,3002,1800,179.2101733705471,200,1542.7866666666666,0.2779386218876665,RUNAWAY,0,1,27.996666666666666,300,1,aca46f1f,200,1542.7866666666666,0.2779386218876665,RUNAWAY,0,1,27.996666666666666,300,1,aca46f1f,200,1542.7866666666666,0.2779386218876665,RUNAWAY,0,1,27.996666666666666,300,1,aca46f1f,200,NA,5602,0.0972920701269842,0.7783365610158732,1.8608605955417779
0.125,3.33,0.1,0.03,11,3003,1800,179.2101733705471,195,1898.6766666666667,0.11058579396527055,RUNAWAY,0,1,27.003333333333334,300,1,d95d5eb0,195,1898.6766666666667,0.11058579396527055,RUNAWAY,0,1,27.003333333333334,300,1,d95d5eb0,195,1898.6766666666667,0.11058579396527055,RUNAWAY,0,1,27.003333333333334,300,1,d95d5eb0,195,NA,5789,0.10459659528421583,0.8367727622737268,1.941232277494142
0.125,3.33,0.1,0.03,11,3004,1800,179.2101733705471,175,1559.7,0.2177619627706183,RUNAWAY,0,1,28,300,1,4f9cdbac,175,1559.7,0.2177619627706183,RUNAWAY,0,1,28,300,1,4f9cdbac,175,1559.7,0.2177619627706183,RUNAWAY,0,1,28,300,1,4f9cdbac,175,NA,5576,0.101183338604056,0.8094667088324475,1.9724748090690576
0.125,3.33,0.1,0.03,11,3005,1800,179.2101733705471,177,1559.6633333333334,0.15720272964891996,RUNAWAY,0,1,26,300,1,c8c8b687,177,1559.6633333333334,0.15720272964891996,RUNAWAY,0,1,26,300,1,c8c8b687,177,1559.6633333333334,0.15720272964891996,RUNAWAY,0,1,26,300,1,c8c8b687,177,NA,5306,0.0922610116956469,0.7380880935651752,2.092178117087658
0.125,3.33,0.1,0.03,11,3006,1800,179.2101733705471,195,1554.7666666666667,0.15429753660785112,RUNAWAY,0,1,30,300,1,ba0fd169,195,1554.7666666666667,0.15429753660785112,RUNAWAY,0,1,30,300,1,ba0fd169,195,1554.7666666666667,0.15429753660785112,RUNAWAY,0,1,30,300,1,ba0fd169,195,NA,5510,0.10243504346497885,0.8194803477198308,2.1644106296018326
0.125,3.33,0.1,0.03,11,3007,1800,179.2101733705471,188,1788.9766666666667,0.17651990989262017,RUNAWAY,0,1,28.036666666666665,300,1,fb611ec4,188,1788.9766666666667,0.17651990989262017,RUNAWAY,0,1,28.036666666666665,300,1,fb611ec4,188,1788.9766666666667,0.17651990989262017,RUNAWAY,0,1,28.036666666666665,300,1,fb611ec4,188,NA,5332,0.10022700645665017,0.8018160516532014,2.1381703496224866
0.125,3.33,0.1,0.03,11,3008,1800,179.2101733705471,196,1616.9866666666667,0.23544824117288124,RUNAWAY,0,1,27.063333333333333,300,1,2bb503ef,196,1616.9866666666667,0.23544824117288124,RUNAWAY,0,1,27.063333333333333,300,1,2bb503ef,196,1616.9866666666667,0.23544824117288124,RUNAWAY,0,1,27.063333333333333,300,1,2bb503ef,196,NA,5823,0.1072876936898118,0.8583015495184944,2.2550692077965695
0.125,3.33,0.1,0.03,11,3009,1800,179.2101733705471,185,1504.27,0.17508603287087202,RUNAWAY,0,1,26.56,300,1,5b258aed,185,1504.27,0.17508603287087202,RUNAWAY,0,1,26.56,300,1,5b258aed,185,1504.27,0.17508603287087202,RUNAWAY,0,1,26.56,300,1,5b258aed,185,NA,5340,0.0937397687259393,0.7499181498075145,2.017960779906356
0.125,3.33,0.1,0.03,11,3010,1800,179.2101733705471,199,1837.9733333333334,0.13453042481573907,RUNAWAY,0,1,25.07,300,1,2502a21d,199,1837.9733333333334,0.13453042481573907,RUNAWAY,0,1,25.07,300,1,2502a21d,199,1837.9733333333334,0.13453042481573907,RUNAWAY,0,1,25.07,300,1,2502a21d,199,NA,5170,0.0918318574815946,0.7346548598527567,1.815266582135015
0.125,5.00,0.1,0.02,25,3001,1800,204.81731537862262,220,1829.7666666666667,0.0983659118649008,RUNAWAY,0,1,18,300,1,ae4e0c09,220,1829.7666666666667,0.0983659118649008,RUNAWAY,0,1,18,300,1,ae4e0c09,220,1829.7666666666667,0.0983659118649008,RUNAWAY,0,1,18,300,1,ae4e0c09,220,NA,3447,0.058830626300335274,0.4706450104026822,1.4489303333621202
0.125,5.00,0.1,0.02,25,3002,1800,204.81731537862262,200,1746.4433333333334,0.20076994577550947,RUNAWAY,0,1,21.256666666666668,300,1,2f8bf540,200,1746.4433333333334,0.20076994577550947,RUNAWAY,0,1,21.256666666666668,300,1,2f8bf540,200,1746.4433333333334,0.20076994577550947,RUNAWAY,0,1,21.256666666666668,300,1,2f8bf540,200,NA,4162,0.06909113129584786,0.5527290503667829,1.3895114303265264
0.125,5.00,0.1,0.02,25,3003,1800,204.81731537862262,219,1805.0766666666666,0.09979262192002925,RUNAWAY,0,1,18.026666666666667,300,1,f34f6b02,219,1805.0766666666666,0.09979262192002925,RUNAWAY,0,1,18.026666666666667,300,1,f34f6b02,219,1805.0766666666666,0.09979262192002925,RUNAWAY,0,1,18.026666666666667,300,1,f34f6b02,219,NA,3527,0.06589496742742328,0.5271597394193862,1.5646701941600916
0.125,5.00,0.1,0.02,25,3004,1800,204.81731537862262,236,1572.4966666666667,0.15584770714935273,RUNAWAY,0,1,22,300,1,7f0e1c8b,236,1572.4966666666667,0.15584770714935273,RUNAWAY,0,1,22,300,1,7f0e1c8b,236,1572.4966666666667,0.15584770714935273,RUNAWAY,0,1,22,300,1,7f0e1c8b,236,NA,3795,0.06749134707594814,0.5399307766075852,1.4713072093221553
0.125,5.00,0.1,0.02,25,3005,1800,204.81731537862262,243,1646.07,0.13902608435040228,RUNAWAY,0,1,19.01,300,1,988fe479,243,1646.07,0.13902608435040228,RUNAWAY,0,1,19.01,300,1,988fe479,243,1646.07,0.13902608435040228,RUNAWAY,0,1,19.01,300,1,988fe479,243,NA,3940,0.06554489647726877,0.5243591718181498,1.5232964813220529
0.125,5.00,0.1,0.02,25,3006,1800,204.81731537862262,182,1510.45,0.3062177938142055,RUNAWAY,0,1,20.3,300,1,8c652537,182,1510.45,0.3062177938142055,RUNAWAY,0,1,20.3,300,1,8c652537,182,1510.45,0.3062177938142055,RUNAWAY,0,1,20.3,300,1,8c652537,182,NA,3886,0.06587082319980994,0.5269665855984796,1.2828133995921092
0.125,5.00,0.1,0.02,25,3007,1800,204.81731537862262,228,1528.9933333333333,0.1336958085712168,RUNAWAY,0,1,21.02,300,1,b6157710,228,1528.9933333333333,0.1336958085712168,RUNAWAY,0,1,21.02,300,1,b6157710,228,1528.9933333333333,0.1336958085712168,RUNAWAY,0,1,21.02,300,1,b6157710,228,NA,4088,0.07003010821103713,0.5602408656882969,1.4366682759099763
0.125,5.00,0.1,0.02,25,3008,1800,204.81731537862262,212,1593.92,0.11948320283744897,RUNAWAY,0,1,19,300,1,28a5f33d,212,1593.92,0.11948320283744897,RUNAWAY,0,1,19,300,1,28a5f33d,212,1593.92,0.11948320283744897,RUNAWAY,0,1,19,300,1,28a5f33d,212,NA,4116,0.07083931211821537,0.5667144969457231,1.465679343505096
0.125,5.00,0.1,0.02,25,3009,1800,204.81731537862262,220,1645.7866666666666,0.11740079718716075,RUNAWAY,0,1,20.003333333333334,300,1,f84f223f,220,1645.7866666666666,0.11740079718716075,RUNAWAY,0,1,20.003333333333334,300,1,f84f223f,220,1645.7866666666666,0.11740079718716075,RUNAWAY,0,1,20.003333333333334,300,1,f84f223f,220,NA,3952,0.06970547462026498,0.5576437969621201,1.360688367039889
0.125,5.00,0.1,0.02,25,3010,1800,204.81731537862262,230,1675.7466666666667,0.1025950621016701,RUNAWAY,0,1,20,300,1,30b27e08,230,1675.7466666666667,0.1025950621016701,RUNAWAY,0,1,20,300,1,30b27e08,230,1675.7466666666667,0.1025950621016701,RUNAWAY,0,1,20,300,1,30b27e08,230,NA,4292,0.06817267875210187,0.5453814300168149,1.5052385730958044
