phi,ratio,theta,sigma_s,k_star,seed,horizon,predicted_t_sat,stopped_at,copies_per_genome,silenced_fraction,outcome,extinct,saturated,entries_per_genome,max_genomes_with_repertoire,saw_nonzero_entry,hash,stopped_at_600,copies_per_genome_600,silenced_fraction_600,outcome_600,extinct_600,saturated_600,entries_per_genome_600,max_genomes_with_repertoire_600,saw_nonzero_entry_600,hash_600,stopped_at_1800,copies_per_genome_1800,silenced_fraction_1800,outcome_1800,extinct_1800,saturated_1800,entries_per_genome_1800,max_genomes_with_repertoire_1800,saw_nonzero_entry_1800,hash_1800,saturation_generation,extinction_generation,captures,mean_displacement,mean_abs_s,max_abs_entry
0.002,3.33,0.1,0.03,11,4007,8000,3759.502281696534,5085,1517.2166666666667,0.3130095679588721,RUNAWAY,0,1,1531.0566666666666,300,1,360d13d2,600,281.35,0.9452994490847698,CONTROLLED,0,0,134.32666666666665,300,1,f6c99ed2,1800,386.8833333333333,0.8820316202128118,CONTROLLED,0,0,502.76666666666665,300,1,b1d25ad8,5085,NA,317078,0.08657036042141765,43.28518021070829,104.91029271205599
0.002,3.33,0.1,0.03,11,4008,8000,3759.502281696534,5347,1624.24,0.24612536735129456,RUNAWAY,0,1,1623.1333333333334,300,1,774be08e,600,283.27,0.9345500758993187,CONTROLLED,0,0,146.02,300,1,5fb52674,1800,398.14,0.8892516870112691,CONTROLLED,0,0,522.5833333333334,300,1,ea3a87d0,5347,NA,323538,0.08976849025947788,44.88424512974147,110.57954746890026
0.002,3.33,0.1,0.03,11,4009,8000,3759.502281696534,5393,1542.7033333333334,0.1549811910261424,RUNAWAY,0,1,1628.0133333333333,300,1,0c11e342,600,263.68666666666667,0.9266300912699416,CONTROLLED,0,0,138.02333333333334,300,1,4a057c84,1800,378.69666666666666,0.8945330035472542,CONTROLLED,0,0,519.92,300,1,a32a8d1d,5393,NA,323143,0.08875223444860901,44.376117224306505,108.86702916569634
0.002,3.33,0.1,0.03,11,4010,8000,3759.502281696534,5981,1784.8833333333334,0.11533900441672192,RUNAWAY,0,1,1682.0066666666667,300,1,5cba49e7,600,299.3933333333333,0.9248480260081499,CONTROLLED,0,0,146.53333333333333,300,1,55f5cc46,1800,365.9033333333333,0.9165535523954415,CONTROLLED,0,0,520.3766666666667,300,1,1c0c2b6d,5981,NA,320070,0.08871354579503277,44.356772897515825,124.51868738065518
0.004,3.33,0.1,0.03,11,4001,5000,2257.2116127498302,2748,1565.0633333333333,0.20887333632930724,RUNAWAY,0,1,798.0366666666666,300,1,f4abe5e1,600,328.33666666666664,0.9129856549679699,CONTROLLED,0,0,139.52333333333334,300,1,55993904,1800,474.49666666666667,0.6856739422124497,CONTROLLED,0,0,522.7833333333333,300,1,c524dd25,2748,NA,160264,0.08817537903390595,22.043844758476258,55.19414686210387
0.004,3.33,0.1,0.03,11,4002,5000,2257.2116127498302,2836,1692.62,0.280287365149886,RUNAWAY,0,1,854.7733333333333,300,1,bdaaae3f,600,320.5933333333333,0.9122356464056229,CONTROLLED,0,0,144.31,300,1,a490c4bb,1800,517.42,0.6465604988854959,CONTROLLED,0,0,537.67,300,1,80625150,2836,NA,162975,0.09136640893346921,22.841602233367436,57.969055319242564
0.004,3.33,0.1,0.03,11,4003,5000,2257.2116127498302,2870,1772.0666666666666,0.12245777058801399,RUNAWAY,0,1,736.02,300,1,b74782c6,600,309.1433333333333,0.9242638258413034,CONTROLLED,0,0,151.41333333333333,300,1,d131d832,1800,439.4066666666667,0.7918025822700308,CONTROLLED,0,0,524.03,300,1,5f688d43,2870,NA,154569,0.08410203962943781,21.025509907358785,57.80293816365959
0.004,3.33,0.1,0.03,11,4004,5000,2257.2116127498302,2696,1768.67,0.11713886705829804,RUNAWAY,0,1,807.0233333333333,300,1,22165540,600,312.71666666666664,0.9263550604913926,CONTROLLED,0,0,149.53,300,1,b7d3e3a1,1800,435.7966666666667,0.7274416968157933,CONTROLLED,0,0,532.2266666666667,300,1,48502a44,2696,NA,161292,0.08902508753828517,22.256271884571284,54.46610429855694
0.004,3.33,0.1,0.03,11,4005,5000,2257.2116127498302,2791,1583.7933333333333,0.2614798227041407,RUNAWAY,0,1,795.05,300,1,a862e946,600,310.2733333333333,0.9239917492103736,CONTROLLED,0,0,120.79333333333334,300,1,44e41224,1800,555.4566666666667,0.7669965253815179,CONTROLLED,0,0,502.06333333333333,300,1,4d09c36e,2791,NA,159169,0.08818323828255553,22.045809570639324,54.84385854500671
0.004,3.33,0.1,0.03,11,4006,5000,2257.2116127498302,2761,1706.4633333333334,0.12729250945913478,RUNAWAY,0,1,818.02,300,1,ff05d8a6,600,325.6066666666667,0.9207530558342376,CONTROLLED,0,0,149.75,300,1,08b5496b,1800,436.65,0.8428184281842819,CONTROLLED,0,0,532.45,300,1,38814062,2761,NA,162383,0.09042191318661547,22.605478296654077,56.072401118389855
0.004,3.33,0.1,0.03,11,4007,5000,2257.2116127498302,2699,1817.2966666666666,0.15647601107138992,RUNAWAY,0,1,787.05,300,1,55f3c7e3,600,319.00666666666666,0.9284654448182901,CONTROLLED,0,0,135.28666666666666,300,1,baa98c49,1800,396.58666666666664,0.8087177245831092,CONTROLLED,0,0,518.0633333333334,300,1,d7e8ced1,2699,NA,158369,0.08743540146757717,21.858850366894334,53.691761639122355
0.004,3.33,0.1,0.03,11,4008,5000,2257.2116127498302,2701,1522.7833333333333,0.2762638589425066,RUNAWAY,0,1,809.0533333333333,300,1,69832766,600,317.78,0.9238361969496717,CONTROLLED,0,0,149.51,300,1,61b28eaf,1800,501.18,0.7704085026005294,CONTROLLED,0,0,540.0133333333333,300,1,1a9ffadb,2701,NA,160052,0.08763267867798288,21.908169669495962,54.768116665906085
0.004,3.33,0.1,0.03,11,4009,5000,2257.2116127498302,2618,1699.0033333333333,0.18814756102106922,RUNAWAY,0,1,776,300,1,d373dd6a,600,306,0.937843137254902,CONTROLLED,0,0,143.74333333333334,300,1,d8e89ffe,1800,458.0966666666667,0.7684404310589468,CONTROLLED,0,0,529.4566666666667,300,1,b77162e6,2618,NA,159232,0.08676030442194445,21.6900761054856,52.27642546378972
0.004,3.33,0.1,0.03,11,4010,5000,2257.2116127498302,2713,1689.8866666666668,0.26923699025181175,RUNAWAY,0,1,806.1333333333333,300,1,b167c763,600,322.48333333333335,0.9355832342756731,CONTROLLED,0,0,155.99,300,1,f72e6224,1800,624.0766666666667,0.736389225682742,CONTROLLED,0,0,539.2733333333333,300,1,64def694,2713,NA,161094,0.08885129114985002,22.212822787462606,55.437200022133936
0.0113,3.33,0.1,0.03,11,4001,2500,1051.0483509160265,1022,1577.91,0.2779816339334943,RUNAWAY,0,1,284.01,300,1,b1505878,600,541.2866666666666,0.7792605273853658,CONTROLLED,0,0,159.19666666666666,300,1,c62e0498,1022,1577.91,0.2779816339334943,RUNAWAY,0,1,284.01,300,1,b1505878,1022,NA,56230,0.08786273939331071,7.775463663124961,19.491052679046753
0.0113,3.33,0.1,0.03,11,4002,2500,1051.0483509160265,1021,1737.76,0.35193198907405704,RUNAWAY,0,1,277.2633333333333,300,1,426a8931,600,482.83,0.7995843947835332,CONTROLLED,0,0,155.32,300,1,73826794,1021,1737.76,0.35193198907405704,RUNAWAY,0,1,277.2633333333333,300,1,426a8931,1021,NA,56986,0.08837796199516272,7.821058583642801,19.012024122320323
0.0113,3.33,0.1,0.03,11,4003,2500,1051.0483509160265,1113,1545.9033333333334,0.3278320550444077,RUNAWAY,0,1,314.03,300,1,f416710c,600,486.43,0.7708680248614052,CONTROLLED,0,0,160.13666666666666,300,1,c57c3637,1113,1545.9033333333334,0.3278320550444077,RUNAWAY,0,1,314.03,300,1,f416710c,1113,NA,59147,0.09454630737405251,8.366929856110843,21.00142971724373
0.0113,3.33,0.1,0.03,11,4004,2500,1051.0483509160265,1110,1505.9066666666668,0.34815570686098296,RUNAWAY,0,1,308.01,300,1,6ebd9a80,600,440.78333333333336,0.7857148258781714,CONTROLLED,0,0,152.83333333333334,300,1,8c0cbf2e,1110,1505.9066666666668,0.34815570686098296,RUNAWAY,0,1,308.01,300,1,6ebd9a80,1110,NA,57982,0.09204150910096441,8.145266292120795,21.65997064340513
0.0113,3.33,0.1,0.03,11,4005,2500,1051.0483509160265,1082,1657.45,0.11369473186722576,RUNAWAY,0,1,294.0133333333333,300,1,b709f830,600,448.93,0.7997980382984726,CONTROLLED,0,0,153.41,300,1,b24d15ed,1082,1657.45,0.11369473186722576,RUNAWAY,0,1,294.0133333333333,300,1,b709f830,1082,NA,57842,0.09222283285195508,8.161312641766024,20.751072666169176
0.0113,3.33,0.1,0.03,11,4006,2500,1051.0483509160265,1077,1578.01,0.24332967894162055,RUNAWAY,0,1,301,300,1,ba48e3a2,600,458.04333333333335,0.7439106925836712,CONTROLLED,0,0,161.21333333333334,300,1,848ab9dd,1077,1578.01,0.24332967894162055,RUNAWAY,0,1,301,300,1,ba48e3a2,1077,NA,57202,0.09021051959463967,7.983231822534399,20.471097890045918
0.0113,3.33,0.1,0.03,11,4007,2500,1051.0483509160265,1139,1658.2433333333333,0.19025354139822664,RUNAWAY,0,1,295.02,300,1,c24b0c2d,600,436.3666666666667,0.8110304789550072,CONTROLLED,0,0,139.92666666666668,300,1,d6965afa,1139,1658.2433333333333,0.19025354139822664,RUNAWAY,0,1,295.02,300,1,c24b0c2d,1139,NA,56994,0.09019346549176904,7.981722609890962,20.30490967250976
0.0113,3.33,0.1,0.03,11,4008,2500,1051.0483509160265,1070,1590.7666666666667,0.32413301762253,RUNAWAY,0,1,282.03,300,1,4c63362d,600,414.9533333333333,0.8392269010169818,CONTROLLED,0,0,138.51333333333332,300,1,4a2ef9a1,1070,1590.7666666666667,0.32413301762253,RUNAWAY,0,1,282.03,300,1,4c63362d,1070,NA,57376,0.09041924000547918,8.00170265535236,19.44711642707266
0.0113,3.33,0.1,0.03,11,4009,2500,1051.0483509160265,964,1634.87,0.40992657927949416,RUNAWAY,0,1,258.03333333333336,300,1,5d5f5a55,600,484.58666666666664,0.8014734206471494,CONTROLLED,0,0,141.53333333333333,300,1,8f6b8a42,964,1634.87,0.40992657927949416,RUNAWAY,0,1,258.03333333333336,300,1,5d5f5a55,964,NA,54965,0.08606763668786045,7.616605016624742,18.674421646920305
0.0113,3.33,0.1,0.03,11,4010,2500,1051.0483509160265,1066,1642.9733333333334,0.19135429262394196,RUNAWAY,0,1,286,300,1,59ab2db8,600,512.7533333333333,0.8014509900797004,CONTROLLED,0,0,146.3,300,1,4ece3fa0,1066,1642.9733333333334,0.19135429262394196,RUNAWAY,0,1,286,300,1,59ab2db8,1066,NA,57656,0.08964784769076926,7.933437848740759,19.943706086095336
0.0226,3.33,0.1,0.03,11,4001,1500,631.0512311163204,612,1518.3366666666666,0.23181288295744684,RUNAWAY,0,1,155,300,1,ee70e06c,600,779.0266666666666,0.7128339637496363,CONTROLLED,0,0,152.99666666666667,300,1,bfb502df,612,1518.3366666666666,0.23181288295744684,RUNAWAY,0,1,155,300,1,ee70e06c,612,NA,29132,0.09066470356091007,4.011712546942969,11.247307116748892
0.0226,3.33,0.1,0.03,11,4002,1500,631.0512311163204,678,1590.4733333333334,0.11079930083706738,RUNAWAY,0,1,160,300,1,4021f496,600,561.55,0.7486184073843232,CONTROLLED,0,0,148.94,300,1,632c8669,678,1590.4733333333334,0.11079930083706738,RUNAWAY,0,1,160,300,1,4021f496,678,NA,28674,0.09214968321954783,4.077419611484395,13.090277117598806
0.0226,3.33,0.1,0.03,11,4003,1500,631.0512311163204,580,1635.2966666666666,0.38477218200978824,RUNAWAY,0,1,141.98333333333332,300,1,79682977,580,1635.2966666666666,0.38477218200978824,RUNAWAY,0,1,141.98333333333332,300,1,79682977,580,1635.2966666666666,0.38477218200978824,RUNAWAY,0,1,141.98333333333332,300,1,79682977,580,NA,27946,0.09014691915046237,3.9888017323213796,9.89769855326011
0.0226,3.33,0.1,0.03,11,4004,1500,631.0512311163204,622,1667.45,0.2097194318670225,RUNAWAY,0,1,153,300,1,0db9d885,600,633.6066666666667,0.30782504392840987,CONTROLLED,0,0,148.01333333333332,300,1,2f8b6341,622,1667.45,0.2097194318670225,RUNAWAY,0,1,153,300,1,0db9d885,622,NA,29542,0.09240624127882006,4.088771738000919,11.515610504529327
0.0226,3.33,0.1,0.03,11,4005,1500,631.0512311163204,648,1784.29,0.16509834910991675,RUNAWAY,0,1,144,300,1,b2285de2,600,428.82666666666665,0.7511504259685343,CONTROLLED,0,0,131.99,300,1,37e0fe6f,648,1784.29,0.16509834910991675,RUNAWAY,0,1,144,300,1,b2285de2,648,NA,28370,0.09151203540345476,4.049205106347604,10.774232995913149
0.0226,3.33,0.1,0.03,11,4006,1500,631.0512311163204,594,1586.9066666666668,0.32749248012905613,RUNAWAY,0,1,153,300,1,9f9cbdb6,594,1586.9066666666668,0.32749248012905613,RUNAWAY,0,1,153,300,1,9f9cbdb6,594,1586.9066666666668,0.32749248012905613,RUNAWAY,0,1,153,300,1,9f9cbdb6,594,NA,30070,0.0946331203529621,4.187306210308077,10.688279386853262
0.0226,3.33,0.1,0.03,11,4007,1500,631.0512311163204,608,1563.2766666666666,0.142295136497485,RUNAWAY,0,1,147,300,1,a90fc6d7,600,718.16,0.4603895139430396,CONTROLLED,0,0,146,300,1,fe70fbf2,608,1563.2766666666666,0.142295136497485,RUNAWAY,0,1,147,300,1,a90fc6d7,608,NA,28883,0.09162880029271621,4.0543716943680215,10.357213380711396
0.0226,3.33,0.1,0.03,11,4008,1500,631.0512311163204,536,1508.9633333333334,0.48546132112775,RUNAWAY,0,1,140.12,300,1,0f926cf0,536,1508.9633333333334,0.48546132112775,RUNAWAY,0,1,140.12,300,1,0f926cf0,536,1508.9633333333334,0.48546132112775,RUNAWAY,0,1,140.12,300,1,0f926cf0,536,NA,27985,0.08940788183577084,3.9561009661845787,9.888906197943406
0.0226,3.33,0.1,0.03,11,4009,1500,631.0512311163204,665,1746.4166666666667,0.12668225413942835,RUNAWAY,0,1,164,300,1,e842745d,600,940.42,0.3426695873474972,CONTROLLED,0,0,148.01666666666668,300,1,68871f51,665,1746.4166666666667,0.12668225413942835,RUNAWAY,0,1,164,300,1,e842745d,665,NA,29369,0.09324615607158948,4.125936109362349,11.126702698179818
0.0226,3.33,0.1,0.03,11,4010,1500,631.0512311163204,629,1737.2333333333333,0.18104649154786345,RUNAWAY,0,1,147.21,300,1,9c9c9f1e,600,1332.03,0.4411011763999309,CONTROLLED,0,0,141.01,300,1,4cdc6570,629,1737.2333333333333,0.18104649154786345,RUNAWAY,0,1,147.21,300,1,9c9c9f1e,629,NA,27995,0.09078419094773767,4.016999599457362,10.615791834387315
0.0453,3.33,0.1,0.03,11,4001,1000,378.2684787372086,323,1511.4766666666667,0.33684718917261924,RUNAWAY,0,1,74,300,1,c90dfb86,323,1511.4766666666667,0.33684718917261924,RUNAWAY,0,1,74,300,1,c90dfb86,323,1511.4766666666667,0.33684718917261924,RUNAWAY,0,1,74,300,1,c90dfb86,323,NA,14460,0.09176444860576433,2.025705267235414,5.290943312136983
0.0453,3.33,0.1,0.03,11,4002,1000,378.2684787372086,354,1588.63,0.43390216727620656,RUNAWAY,0,1,76.09333333333333,300,1,d682cb59,354,1588.63,0.43390216727620656,RUNAWAY,0,1,76.09333333333333,300,1,d682cb59,354,1588.63,0.43390216727620656,RUNAWAY,0,1,76.09333333333333,300,1,d682cb59,354,NA,15118,0.09708585299574174,2.1431755628199096,5.128444078150418
0.0453,3.33,0.1,0.03,11,4003,1000,378.2684787372086,367,1500.6,0.3901061797503221,RUNAWAY,0,1,64,300,1,c09e8e05,367,1500.6,0.3901061797503221,RUNAWAY,0,1,64,300,1,c09e8e05,367,1500.6,0.3901061797503221,RUNAWAY,0,1,64,300,1,c09e8e05,367,NA,12202,0.0802248580202377,1.7709681682171579,6.080676128153626
0.0453,3.33,0.1,0.03,11,4004,1000,378.2684787372086,326,1652.5466666666666,0.169435457193342,RUNAWAY,0,1,65.16,300,1,5f82c010,326,1652.5466666666666,0.169435457193342,RUNAWAY,0,1,65.16,300,1,5f82c010,326,1652.5466666666666,0.169435457193342,RUNAWAY,0,1,65.16,300,1,5f82c010,326,NA,13689,0.08770443502145786,1.9360802432992927,5.2929954529440195
0.0453,3.33,0.1,0.03,11,4005,1000,378.2684787372086,361,1631.5,0.2797262233118807,RUNAWAY,0,1,76,300,1,ed39a9d2,361,1631.5,0.2797262233118807,RUNAWAY,0,1,76,300,1,ed39a9d2,361,1631.5,0.2797262233118807,RUNAWAY,0,1,76,300,1,ed39a9d2,361,NA,14719,0.0948205321696091,2.093168480565314,5.639568281374535
0.0453,3.33,0.1,0.03,11,4006,1000,378.2684787372086,341,1658.1966666666667,0.4010642083066142,RUNAWAY,0,1,73.07666666666667,300,1,68446db3,341,1658.1966666666667,0.4010642083066142,RUNAWAY,0,1,73.07666666666667,300,1,68446db3,341,1658.1966666666667,0.4010642083066142,RUNAWAY,0,1,73.07666666666667,300,1,68446db3,341,NA,14148,0.0897310301622912,1.9808174428762069,5.486187539619552
0.0453,3.33,0.1,0.03,11,4007,1000,378.2684787372086,343,1635.0666666666666,0.25470521079670555,RUNAWAY,0,1,77,300,1,afe2a391,343,1635.0666666666666,0.25470521079670555,RUNAWAY,0,1,77,300,1,afe2a391,343,1635.0666666666666,0.25470521079670555,RUNAWAY,0,1,77,300,1,afe2a391,343,NA,14669,0.09656910260681847,2.131768269466191,5.471099936685896
0.0453,3.33,0.1,0.03,11,4008,1000,378.2684787372086,321,1664.9066666666668,0.21861685940353012,RUNAWAY,0,1,69,300,1,333b0157,321,1664.9066666666668,0.21861685940353012,RUNAWAY,0,1,69,300,1,333b0157,321,1664.9066666666668,0.21861685940353012,RUNAWAY,0,1,69,300,1,333b0157,321,NA,14320,0.08808901939822435,1.9445699646407222,4.901364373653392
0.0453,3.33,0.1,0.03,11,4009,1000,378.2684787372086,387,1552.1733333333334,0.23805545772379375,RUNAWAY,0,1,78,300,1,efd3501a,387,1552.1733333333334,0.23805545772379375,RUNAWAY,0,1,78,300,1,efd3501a,387,1552.1733333333334,0.23805545772379375,RUNAWAY,0,1,78,300,1,efd3501a,387,NA,14297,0.09201562531566719,2.031250006968368,5.2501661282311485
0.0453,3.33,0.1,0.03,11,4010,1000,378.2684787372086,363,1596.4366666666667,0.34301600856908404,RUNAWAY,0,1,73.82333333333334,300,1,cf98f4f1,363,1596.4366666666667,0.34301600856908404,RUNAWAY,0,1,73.82333333333334,300,1,cf98f4f1,363,1596.4366666666667,0.34301600856908404,RUNAWAY,0,1,73.82333333333334,300,1,cf98f4f1,363,NA,14507,0.09506620332830035,2.0985916849514443,5.2298374871331434
0.002,5.00,0.1,0.02,25,4001,8000,4454.085180568274,6270,1617.9366666666667,0.12882457286131926,RUNAWAY,0,1,1282.0233333333333,300,1,4b608d68,600,208.69,0.9575446835018449,CONTROLLED,0,0,78.69666666666667,300,1,73520b3f,1800,323.9266666666667,0.9319496182263475,CONTROLLED,0,0,337.31,300,1,e4d52427,6270,NA,235596,0.061080397583133786,30.54019879156738,87.56992980004638
0.002,5.00,0.1,0.02,25,4002,8000,4454.085180568274,5871,1937.6966666666667,0.11955087569605838,RUNAWAY,0,1,1278.0333333333333,300,1,0b31afbf,600,213.51666666666668,0.9577550542502536,CONTROLLED,0,0,97.52333333333333,300,1,4a5d7ef7,1800,307.7633333333333,0.9098441443100218,CONTROLLED,0,0,354.6433333333333,300,1,89be9702,5871,NA,236375,0.06164721762097653,30.823608810488455,80.4442742025237
0.002,5.00,0.1,0.02,25,4003,8000,4454.085180568274,5473,1774.7733333333333,0.11296278210175197,RUNAWAY,0,1,1174.0133333333333,300,1,4fb288b9,600,231.29333333333332,0.9432322591802618,CONTROLLED,0,0,94.78666666666666,300,1,bc091d8a,1800,314.16,0.9137594431712078,CONTROLLED,0,0,344.65,300,1,f43230d1,5473,NA,231791,0.05925078825572238,29.625394127861302,74.42310228806686
0.002,5.00,0.1,0.02,25,4004,8000,4454.085180568274,6451,1786.4566666666667,0.1398634541000155,RUNAWAY,0,1,1361.0466666666666,300,1,b130b7d7,600,217.18,0.9615986739110415,CONTROLLED,0,0,95.75,300,1,89e6310a,1800,315.02666666666664,0.87577771193973,CONTROLLED,0,0,349.54333333333335,300,1,cdbc5fb1,6451,NA,239220,0.06304349517030496,31.52174758515277,89.59177399037583
0.002,5.00,0.1,0.02,25,4005,8000,4454.085180568274,6494,1733.2933333333333,0.11674115556512843,RUNAWAY,0,1,1345,300,1,838659e4,600,206.32,0.9448106501227866,CONTROLLED,0,0,93.95666666666666,300,1,2d04c135,1800,307.69,0.9187277237912618,CONTROLLED,0,0,351.26666666666665,300,1,3d85801c,6494,NA,236195,0.062124910675943466,31.062455337971624,88.87213149939507
0.002,5.00,0.1,0.02,25,4006,8000,4454.085180568274,6593,1761.4766666666667,0.17652613432290712,RUNAWAY,0,1,1325.11,300,1,85e1fd3b,600,222.46666666666667,0.9525621816002398,CONTROLLED,0,0,93.53,300,1,d2823fbb,1800,315.2733333333333,0.9124674885284727,CONTROLLED,0,0,344,300,1,2b6f4dc0,6593,NA,236163,0.062016098582689125,31.008049291345774,90.63769226540971
0.002,5.00,0.1,0.02,25,4007,8000,4454.085180568274,5466,1624.43,0.15866078152541713,RUNAWAY,0,1,1191,300,1,8ebb5748,600,224.75666666666666,0.947098343393596,CONTROLLED,0,0,98.30333333333333,300,1,7374611c,1800,314.44666666666666,0.9075624907244472,CONTROLLED,0,0,355.02666666666664,300,1,4a50ae33,5466,NA,231258,0.05984826419521773,29.924132097608798,75.76062588535794
0.002,5.00,0.1,0.02,25,4008,8000,4454.085180568274,5807,1555.17,0.28281366881648523,RUNAWAY,0,1,1257.0066666666667,300,1,326bd02a,600,229.97,0.948630980852575,CONTROLLED,0,0,87.85666666666667,300,1,9bb85571,1800,291.49,0.931615721522751,CONTROLLED,0,0,341.94,300,1,dcc25b19,5807,NA,235105,0.06127134560389483,30.63567280194652,79.36777270469722
0.002,5.00,0.1,0.02,25,4009,8000,4454.085180568274,6465,1651.1566666666668,0.0935970138105207,RUNAWAY,0,1,1338,300,1,247751c2,600,210.6,0.9519151630262741,CONTROLLED,0,0,91.00666666666666,300,1,3447461e,1800,296.24,0.9289765055360518,CONTROLLED,0,0,345.28333333333336,300,1,da422236,6465,NA,237556,0.0627373852243031,31.368692612152007,87.56906740323237
0.002,5.00,0.1,0.02,25,4010,8000,4454.085180568274,6129,1546.78,0.15029286647099135,RUNAWAY,0,1,1213.02,300,1,137c1e5d,600,210.26,0.9418814800722914,CONTROLLED,0,0,84.33666666666667,300,1,adf1f1af,1800,311.73,0.9309765929917985,CONTROLLED,0,0,336.73,300,1,bf653525,6129,NA,229054,0.058765070659253765,29.38253532962705,86.35386004544738
0.004,5.00,0.1,0.02,25,4001,5000,2658.1622160671636,3303,1813.8033333333333,0.09652828954260018,RUNAWAY,0,1,645,300,1,de75e974,600,244.36666666666667,0.9365434456417951,CONTROLLED,0,0,98.04,300,1,58aaa5bf,1800,406.06666666666666,0.811714004268593,CONTROLLED,0,0,363.5233333333333,300,1,f988d11f,3303,NA,116119,0.06039743424675671,15.099358561689488,44.61827687220719
0.004,5.00,0.1,0.02,25,4002,5000,2658.1622160671636,3058,1751.7466666666667,0.12860116759653223,RUNAWAY,0,1,639.0633333333334,300,1,ad73a9dc,600,261.79,0.9331652596865172,CONTROLLED,0,0,82.58,300,1,7eece2c2,1800,425.33666666666664,0.8343351541132122,CONTROLLED,0,0,351.11,300,1,e32aaa33,3058,NA,117481,0.062191645836109234,15.547911459027338,40.569043121459636
0.004,5.00,0.1,0.02,25,4003,5000,2658.1622160671636,3085,1700.5033333333333,0.1751344209851593,RUNAWAY,0,1,648.16,300,1,73ef20b1,600,238.82,0.9360885464645619,CONTROLLED,0,0,99.41,300,1,0c374465,1800,431.61,0.85572623433192,CONTROLLED,0,0,361.45,300,1,16af306d,3085,NA,119137,0.06207538797511496,15.518846993778947,41.119540640223306
0.004,5.00,0.1,0.02,25,4004,5000,2658.1622160671636,3024,1537.96,0.17171231154689762,RUNAWAY,0,1,632,300,1,2b616da8,600,271.29,0.9286863995478394,CONTROLLED,0,0,91.48666666666666,300,1,76dc16fd,1800,438.32,0.746859220052321,CONTROLLED,0,0,354.77666666666664,300,1,32de2892,3024,NA,117235,0.061384357472973404,15.346089368243447,40.44435727763023
0.004,5.00,0.1,0.02,25,4005,5000,2658.1622160671636,2959,1588.21,0.16131577897968993,RUNAWAY,0,1,630.0333333333333,300,1,988a2fc9,600,254.64666666666668,0.938437573631437,CONTROLLED,0,0,100.29666666666667,300,1,789d020d,1800,483.8466666666667,0.7336139548341761,CONTROLLED,0,0,365.00333333333333,300,1,6b92395c,2959,NA,118033,0.06125890101583742,15.314725253959255,40.61524207849875
0.004,5.00,0.1,0.02,25,4006,5000,2658.1622160671636,3011,1541.6,0.15169520844144613,RUNAWAY,0,1,641,300,1,a761e7d3,600,268.8666666666667,0.9425861641457972,CONTROLLED,0,0,104.43,300,1,ab146e11,1800,459.09,0.7520820173241267,CONTROLLED,0,0,367.24,300,1,e86c8f72,3011,NA,118077,0.06195554800073146,15.488887000182805,40.81284386610529
0.004,5.00,0.1,0.02,25,4007,5000,2658.1622160671636,3324,1538.2566666666667,0.15574557345219806,RUNAWAY,0,1,619.0566666666666,300,1,b29fe22d,600,266.6166666666667,0.9399887478902295,CONTROLLED,0,0,91.18,300,1,f0ec9af4,1800,465.20666666666665,0.8252461271692868,CONTROLLED,0,0,354.5133333333333,300,1,91326196,3324,NA,114565,0.05953151279508218,14.882878198770268,45.65567562608956
0.004,5.00,0.1,0.02,25,4008,5000,2658.1622160671636,3147,1899.09,0.10874506561914742,RUNAWAY,0,1,361.01,300,1,7f03c879,600,202.12666666666667,0.9440614796002507,CONTROLLED,0,0,52.11333333333334,300,1,8c60dbea,1800,386.43666666666667,0.8473316024186801,CONTROLLED,0,0,192.30666666666667,300,1,12886adc,3147,NA,61545,0.061610685123706335,15.40267128092682,45.009687059804264
0.004,5.00,0.1,0.02,25,4009,5000,2658.1622160671636,3089,1611.4266666666667,0.22209098355908222,RUNAWAY,0,1,616,300,1,c53f1648,600,257.26,0.9120474746689471,CONTROLLED,0,0,99.62666666666667,300,1,afbb4b04,1800,455.04,0.8125879043600562,CONTROLLED,0,0,366.35333333333335,300,1,70af6c5e,3089,NA,116219,0.059677547833834665,14.919386958458482,42.749128044431295
0.004,5.00,0.1,0.02,25,4010,5000,2658.1622160671636,3066,1550.79,0.558147782742989,RUNAWAY,0,1,627.04,300,1,55c36bbd,600,239.22333333333333,0.9461312302311647,CONTROLLED,0,0,81.05,300,1,85468d1b,1800,433.27666666666664,0.8584661071063139,CONTROLLED,0,0,345.1166666666667,300,1,a5ce166b,3066,NA,116341,0.06080364214850143,15.200910537125175,41.20125073458285
0.0113,5.00,0.1,0.02,25,4001,2500,1226.6143445248258,1254,1680.0133333333333,0.3889969127229149,RUNAWAY,0,1,240.97,300,1,9abcfd3e,600,372.2633333333333,0.8930774809946365,CONTROLLED,0,0,96.12666666666667,300,1,ea35478d,1254,1680.0133333333333,0.3889969127229149,RUNAWAY,0,1,240.97,300,1,9abcfd3e,1254,NA,42069,0.06360595915766633,5.628845943156339,15.594769155270116
0.0113,5.00,0.1,0.02,25,4002,2500,1226.6143445248258,1210,1709.2266666666667,0.17283839865202197,RUNAWAY,0,1,227.00333333333333,300,1,6f204722,600,321.8833333333333,0.9281313105162325,CONTROLLED,0,0,89.68,300,1,f5574f44,1210,1709.2266666666667,0.17283839865202197,RUNAWAY,0,1,227.00333333333333,300,1,6f204722,1210,NA,41366,0.06217326509959651,5.502058858371458,14.961624795219118
